Establishment_PredictedPowerScore,Establishment_ID,Establishment_Rank,Establishment_Street,Establishment_Name
94.8507870461,88826,377,S. 7TH STREET,THOROBRED LOUNGE
94.8558761135,81481,378,TAYLOR BLVD,HARDEE'S
94.8593534806,96959,379,BARDSTOWN RD.,KOSAIR SHRINE
94.8696207625,85267,380,HERR LANE,BOOMBOZZ TAPHOUSE WESTPORT VILLAGE
94.87006876,100352,381,SHELBYVILLE ROAD,SMOOTHIE KING #716
94.8738853934,74656,382,SHELBYVILLE ROAD,P.F. CHANG'S
94.8770674643,35163,383,W. BROADWAY,SYL'S
94.8784644463,82544,384,DIXIE HIGHWAY,40 ACRES & A MULE
94.8822432849,35211,385,BROWNSBORO ROAD,PAT'S STEAK HOUSE
94.8827515354,34632,386,SHELBYVILLE ROAD,OUTBACK STEAKHOUSE
94.8865565288,95790,387,OUTER LOOP,RED LOBSTER
94.8874672167,91640,388,W MARKET ST,INDI'S FAST FOOD
94.8958276453,100105,389,W. WOODLAWN AVE.,SAFARI GRILL
94.8961735046,47951,390,MITSCHER AVENUE,VIETNAM KITCHEN
94.9046213493,81788,391,CRUMS LANE,WINGS STATION
94.9074760026,99785,392,TERRY RD.,CHINA DRAGON
94.9085336572,98686,393,DIXIE HWY,GATTI 'S PIZZA
94.9117261679,34379,394,PRESTON HIGHWAY,A & W ROOT BEER -LONG JOHN SILVERS
94.9194435347,56317,395,BRECKENRIDGE LANE,RED SUN
94.9292886899,38244,396,W BROADWAY,PIZZA HUT #013426
94.9305057782,69329,397,BULLITT LANE,BRAVO CUCINO ITALIAN
94.9428057118,89770,398,BARDSTOWN ROAD,DAIRY QUEEN
94.9452635185,34301,399,BARDSTOWN RD,WILDWOOD CTRY CL KITCHEN
94.9530844193,97214,400,S. 4TH ST.,EMBASSY SUITES
94.9554220132,88836,401,SHELBYVILLE ROAD,SONIC DRIVE IN
94.9569894255,35213,402,CANE RUN ROAD,MIKE LINNIG'S RESTAURANT
94.9586642234,34648,403,TAYLORSVILLE ROAD,LE RELAIS
94.9672497911,91503,404,S 2ND ST,SPALDING DINING SERVICES
94.9721244716,32534,405,DEL RIO PLACE,KRAZY DAVES NEIGHBORHOOD PUB & GRILL
94.9763262901,96157,406,TIMBER RIDGE DR.,L & J CAFE
94.9767229136,68306,407,W. BROADWAY,PAPA JOHN'S PIZZA #200
94.9789348297,35229,408,OUTER LOOP,GREAT AMERICAN COOKIE
94.980352819,39967,409,DIXIE HIGHWAY,MCDONALD'S #35
94.9809924883,69467,410,FRANKFORT AVENUE,NORTH END CAFE
94.9889703796,71307,411,CITADEL WAY,TUMBLEWEED
94.9903765224,33649,412,LEXINGTON RD,FISHERY
94.9988631862,99781,413,TAYLORSVILLE RD.,HAPPY CHINA
95.0030585226,85041,414,FRANKFORT AVENUE,BISTRO AT CLUB OLMSTEAD
95.0063725025,33605,415,HERR LANE,LOS AZTECAS
95.0069777729,84792,416,S. 2ND STREET,MAGNOLIA BAR & GRILL
95.0076667563,59630,417,DIXIE HIGHWAY,SKYLINE CHILI #4
95.0125331424,97267,418,BARDSTOWN RD.,PASHA'S MEDITERRANEAN GRILL & CAFE
95.014356284,77885,419,PARAMOUNT PARK DRIVE,EL NOPAL MEXICAN CUISINE
95.0155666034,34011,420,DIXIE HGWY,TACO BELL #3376
95.0237409281,101510,421,DIXIE HWY,FRONTIER DINER CAFE
95.0246220714,90323,422,S. HURSTBOURNE PKWY,KANSAI JAPANESE STEAKHOUSE
95.0284727688,85263,423,W. MAIN STREET,PATRICK O'SHEAS
95.030361075,100002,424,VON ALLMEN CT. STE 101,JOY LUCK
95.030361075,100014,425,S. 4TH ST.,OLD LOUISVILLE TAVERN
95.0439895557,77666,426,NORTON COMMONS BLVD,KAREM'S GRILL & PUB
95.0444716029,100712,427,FISCHER PARK DRIVE,OLD CHICAGO PIZZA
95.0527011787,90397,428,STANDIFORD PLAZA,SONIC
95.0551512265,71704,429,CHAMBERLAIN LANE,NEW DIRECTIONS BAR & GRILL
95.0570233923,96927,430,BULLITT LN.,ASPEN CREEK GRILL
95.0627364708,94941,431,PRESTON HWY.,BEEF O'BRADY'S
95.0682524213,88541,432,DIXIE HIGHWAY,BUD'S TAVERN
95.0702304882,99329,433,TAYLOR BLVD,RALLY'S
95.082560546,75562,434,BARDSTOWN ROAD,FRISCH'S BIG BOY #203
95.0843958599,90608,435,EASTERN PKWY,EL NOPAL
95.087012619,82652,436,GAGEL AVENUE,MANSLICK ROLLERDOME
95.0876270039,84636,437,W. MARKET STREET,OSAKA JAPANESE RESTAURANT
95.0909052185,84714,438,SHELBYVILLE ROAD,MOLLY MALONES OF ST MATTHEWS
95.0911965655,88440,439,TAYLOR BOULEVARD,DAIRY QUEEN #097
95.0955488017,96840,440,CHENOWETH LN.,CHEDDAR BOX TOO
95.0956388756,98534,441,DIXIE HWY,ASIAN HOUSE
95.0959893734,99650,442,PRESTON HWY,EL TACO LOCO
95.1003070076,70592,443,CITADEL WAY,FAMOUS DAVE'S
95.1043407911,78566,444,SEARS AVENUE,CAFE LOU-LOU
95.1096593296,96595,445,SHELBYVILLE ROAD,RICE
95.1101324478,64606,446,SPRINGHURST BLVD,FUJI JAPANESE STEAKHOUSE
95.1126140065,96945,447,S. FIRST ST.,TOONERVILLE DELI
95.1169793689,94796,448,SHELBYVILLE RD.,WHITE CASTLE #43
95.130229099,72637,449,DIXIE HIGHWAY,PENN STATION
95.1314480528,33612,450,WESTPORT RD,WENDY'S RESTAURANT
95.1330004291,91650,451,SHELBYVILLE ROAD,MELLOW MUSHROOM
95.1381581568,34393,452,BARDSTOWN ROAD,TWO LANE LIQUOR & BAR
95.1397781973,33371,453,EVERGREEN ROAD,VFW POST MIDDLETOWN
95.1440276306,53649,454,BARDSTOWN ROAD,FERN & MOODY'S
95.1485840574,34193,455,BARDSTOWN RD,WENDY'S #170234
95.1549975248,99319,456,S. HURSTBOURNE PKWY.,EL NOPAL
95.1561532435,93451,457,SHELBYVILLE RD.,APPLEBEE'S GRILL & BAR
95.156909812,35988,458,EAST HILL STREET,HILL ST. FISH FRY
95.1586593585,88048,459,PRESTON HIGHWAY,PONDEROSA
95.1607365284,100430,460,BERRY BLVD.,ANGILO'S PIZZA
95.1617163578,90941,461,DIXIE HWY,BURGER KING
95.1632535429,76934,462,HESS LANE,WING ZONE
95.1668260298,94722,463,"S. HURSTBOURNE, SUITE 102",MOMMA'S MUSTARD PICKLES & BBQ
95.1686674811,97380,464,DUTCHMANS LANE,WILD EGGS
95.1770633322,94149,465,SHELBYVILLE RD.,ROOSTER'S
95.1822165599,89389,466,W. WASHINGTON STREET,TROLL PUB UNDER THE BRIDGE
95.1830137277,86827,467,S. HURSTBOURNE PARKWAY,BRICK HOUSE TAVERN & TAP
95.1917074082,95618,468,VALLEY STATION RD.,LONE WOLF FAMILY SPORTS PUB
95.1947346577,82993,469,SHELBYVILLE ROAD,EL TORO
95.1973823168,33589,470,W. BROADWAY,WENDY'S
95.2006059416,100532,471,WORTHINGTON LANE,GLEN OAKS COUNTRY CLUB
95.2037318213,94491,472,BAXTER AVE,EL TACO LUCHADOR
95.2072780231,98296,473,FRANKFORT AVE,JOELLAS HOT CHICKEN
95.2122542989,101056,474,TAYLORSVILLE ROAD,GOLDEN CORRAL
95.2122542989,101351,475,TERMINAL DR,BOOK & BOURBON SOUTHERN KITCHEN
95.2122542989,101787,476,TAYLORSVILLE ROAD,HOMETOWN PIZZA
95.2149136003,91086,477,DIXIE HWY,BURGER KING
95.2168390506,34030,478,S. PRESTON ST,FRANCISCAN SHELTER HOUSE
95.2180908645,87354,479,SWAN STREET,HAMMERHEADS
95.2182588141,64408,480,STANDIFORD PLAZA DR,WAFFLE HOUSE #1398
95.2185039071,60962,481,BARDSTOWN ROAD,BEARNO'S PIZZA
95.224174602,46365,482,MAIN STREET,COTTAGE CAFE
95.2314855412,70710,483,CRITTENDEN DRIVE,FOUR POINTS BY SHERATON
95.2328047194,62735,484,BROWNSBORO ROAD,OUTBACK STEAKHOUSE
95.2342551327,56899,485,OUTER LOOP,WENDY'S #310
95.2380131841,96902,486,W. OAK ST.,BARAKA RESTAURANT
95.2420262454,86553,487,DIXIE HIGHWAY,WAFFLE HOUSE
95.2476747007,67329,488,FERN VALLEY ROAD,FRANCISCAN COMMUNITIES HEALTHCARE CTR
95.2501921869,92184,489,POPLAR LEVEL RD,CHICAGO STEAK AND LEMONADE
95.252123712,94667,490,W. BROADWAY,LEGENDS BAR AND GRILL
95.2521623605,82251,491,LAGRANGE ROAD,EL MARIACHI
95.2542388142,91740,492,HERR LN,GHYSLAIN
95.2549707257,41186,493,LINN STATION ROAD,SICHUAN GARDENS
95.2563737942,88047,494,PORTLAND AVENUE,DAIRY QUEEN
95.2588236481,55139,495,BARDSTOWN ROAD,HIDEAWAY SALOON
95.2616444724,91775,496,FAIRDALE RD,FAIRDALE YOUTH BASEBALL CONCESSION
95.2702120686,85497,497,S. 26TH STREET,FEED THE CITY
95.2704113521,88843,498,DIXIE HIGHWAY,DOUBLE DRAGON II
95.271719728,71377,499,WHITTINGTON PARKWAY,BROWNIE'S GRILL & BAR
95.2815431618,49409,500,POPLAR LEVEL ROAD,LOLITA'S TACOS INC.
95.2817065459,61470,501,BLUE LICK ROAD,NEW SILVER HEIGHTS BINGO
95.2871853899,34715,502,TAYLOR BLVD,WENDY'S
95.2891300385,89596,503,GOSS AVENUE,DOUBLE DRAGON
95.2923152813,96848,504,BARDSTOWN RD.,BAMBI BAR
95.3017320421,89771,505,BLUEGRASS PKWY,DAIRY QUEEN
95.3035286714,82249,506,LAGRANGE RD,SELENA'S AT WILLOW LAKE TAVERN
95.3036414825,100672,507,DIXIE HWY,ARBY'S
95.3060148415,87146,508,DIXIE HIGHWAY,MARK'S FEED STORE
95.3079759701,93015,509,BRECKENRIDGE LN.,LIL DIAMOND CAFE
95.3119716269,91945,510,PHILLIPS LANE,KY AQUACULTURE ASSN.
95.3138297528,88153,511,NATIONAL TURNPIKE,DAIRY QUEEN
95.3199599032,85118,512,OUTER LOOP,MCDONALD'S
95.3202198927,42087,513,SIGNATURE DR,SHONEY'S #1772
95.3230667199,95199,514,BLUEGRASS PKWY.,STADIUM JOE'S SPORTS CAFE
95.324042728,54481,515,DIXIE HIGHWAY,TEXAS ROADHOUSE
95.3428518563,35064,516,E. CHESTNUT STREET,ADA'S KITCHEN
95.3452803784,93049,517,GALENE DRIVE,FAMILY CIRCLE CONCESSIONS
95.3467615456,34009,518,BARDSTOWN RD,UPTOWN CAFE
95.3488093276,96504,519,DUTCHMANS LN.,HOOTERS
95.3497290372,90012,520,SPRINGHURST BLVD,SONIC DRIVE IN
95.3531129491,34716,521,TAYLOR BLVD,GOLDEN STAR
95.3531555965,95833,522,BARDSTOWN RD.,LOUVINO
95.3550464419,82708,523,WATTERSON TRL,JOHNNY V'S
95.3583805149,87827,524,BRECKENRIDGE LANE,JOCKS SPORTS BAR
95.3585796994,89892,525,SWAN ST,COME BACK INN
95.3658745323,92568,526,BLUE LICK RD.,DOUBLE DRAGON
95.3675147671,98409,527,PRESTON HWY,EL TROPICO RESTAURANT BAR
95.3682373941,63216,528,DIXIE HIGHWAY,PENN STATION
95.3750087845,100433,529,BARDSTOWN ROAD,SUPERCHEFS
95.385251621,34792,530,UPPER RIVER RD,CUNNINGHAM'S CREEKSIDE
95.3866571418,99178,531,SHELBYVILLE RD SUITE 103,SMASHBURGER
95.3901560791,87290,532,BARDSTOWN ROAD,MARK'S FEED STORE
95.3941521094,35028,533,OAKLAWN DR,CAPTAIN D'S #3517
95.396411236,96425,534,S. 4TH ST.,DUNKIN DONUTS #353573
95.400327098,96979,535,OLD 3RD ST RD,CHINA CASTLE
95.4007676697,101124,536,S 2ND ST,SAM'S GYROS
95.4007676697,101208,537,S BROOK ST,SABOR LATINO
95.4007676697,101256,538,PHILLIPS LN,KY CATTLEMEN'S ASSN. SW6
95.4007676697,101591,539,SHELBYVILLE RD,SAKURA BLUE
95.4013460363,78307,540,DUTCHMANS LANE,PENN STATION
95.4019006994,86324,541,COMMERCE CROSSING,FLEXTRONICS CAFE
95.4057995165,98002,542,BARDSTOWN RD,STOUT BURGERS AND BEERS
95.4069467176,78692,543,PRESTON HIGHWAY,ROOSTERS
95.4095131946,81207,544,WALLACE AVENUE,HOME CUISINE
95.4103551213,33966,545,W. MARKET ST,OLD SPAGHETTI FACTORY
95.4135179163,68301,546,SMYRNA PARKWAY,AMERICAN VETS POST #61
95.4144376259,97750,547,S. JACKSON ST,U OF L HOSPITAL FOOD SERVICE
95.4252485966,90292,548,BARDSTOWN RD,DUNKIN DONUTS #349892
95.4290855069,64982,549,LAGRANGE ROAD,KFC
95.4299548178,43513,550,BLUEGRASS PARKWAY,MCDONALD'S
95.4329431538,83104,551,SHELBYVILLE RD,JASON'S DELI
95.4378336951,33938,552,N. 4TH ST,GALT HOUSE EAST BANQUET KITCHEN
95.4381749122,99540,553,S. 7TH STREET,ANOTHER PLACE SANDWICH SHOP
95.4408430008,64047,554,STEPHAN DRIVE,COVER ALL CAFE
95.4434013113,32609,555,DIXIE HWY,CAPTAIN D'S #3532
95.4453184318,88332,556,S. 5TH STREET,BENDOYA
95.4457116486,82866,557,S. 4TH STREET,Z'S OYSTER BAR & STEAKHOUSE
95.4458454409,95342,558,OLD TAYLORSVILLE RD.,RUCKRIEGEL FIELD BASEBALL
95.4461460117,33479,559,4TH STREET,GATSBY'S ON 4TH / SEELBACH HILTON
95.4522706534,81490,560,CEDAR CENTER WAY,SAKE BLUE - JAPANESE BISTRO
95.4543548807,34844,561,S. 3RD ST,MOBY DICK WINKLER
95.4553029565,63091,562,OUTER LOOP F.C. #7,MAX ORIENT
95.4588249464,44200,563,GILMORE LANE,LYNNVIEW LIQUORS
95.4680092924,33411,564,DIXIE HWY,KFC Y052-032
95.4716043261,98520,565,DUNDEE RD,MIGO
95.4736969471,56419,566,DUTCHMANS LANE,TEXAS ROADHOUSE
95.4741630503,88051,567,POPLAR LEVEL ROAD,DAIRY QUEEN #311
95.4749278785,33657,568,OECHSLI AVE,HAVANA RUMBA
95.4780443254,99325,569,DIXIE HWY,GOODFELLAS TAVERN
95.4782367069,34811,570,BISHOP LN,LEE'S RESTAURANT
95.4783109105,89079,571,BARDSTOWN ROAD,HEART & SOY
95.4823377192,87040,572,WALLACE AVENUE,DIORIO'S PIZZA
95.4824551523,45222,573,FRANKFORT AVENUE,VINT
95.4827821456,78391,574,GOOSE CREEK ROAD,GOOSE CREEK DINER
95.4864965407,70559,575,S. FLOYD STREET,PAPA JOHN'S CARDINAL STADIUM / MAIN KITCHEN
95.4868422847,80288,576,RAGGARD ROAD,SONIC DRIVE-IN
95.4889696018,95805,577,BARDSTOWN RD.,CHIPOTLE MEXICAN GRILL
95.4906471663,34783,578,MOCKINGBIRD VALLEY DR,LOUISVILLE COUNTRY CLUB
95.4963091932,99024,579,BARDSTOWN RD,SAPPORO
95.4978902205,95549,580,FRANKFORT AVE,OLMSTED
95.5019667488,84839,581,W. JEFFERSON STREET,COMMUNITY TRANSITIONAL SERVICES
95.5048983148,43625,582,DIXIE HIGHWAY,PAPA JOHN'S PIZZA #16
95.5049430402,72894,583,MAPLE BROOK DRIVE,FIESTA TIME MEXICAN GRILL
95.5057594319,52892,584,INDIAN OAKS CIRCLE,HOLE IN THE WALL
95.5067159311,33115,585,E. JEFFERSON ST,HAMPTON INN
95.5067648116,89631,586,DIXIE HIGHWAY,TACO BELL
95.5112935916,100490,587,S. 4TH STREET SUITE C,SHAHRAZAD
95.5144709092,50277,588,7TH STREET RD,PAPA JOHN'S PIZZA #21
95.5158173817,78333,589,SOUTHSIDE DRIVE,BEECHMONT YOUTH SPORTS
95.5183145851,82842,590,WESTPORT ROAD,ROOTIES SPORTS BAR & GRILLE
95.5198219305,81556,591,TAYLORSVILLE ROAD,HARDEE'S
95.5256300579,33953,592,POPLAR LEVEL RD,WENDY'S
95.5316294855,87477,593,WALLACE AVENUE,SIMPLY THAI
95.5330832737,82484,594,PHILLIPS LANE,STRIKE ZONE
95.5364119986,33122,595,WESTPORT RD.,EL NOPAL
95.5391888458,85485,596,PRESTON HIGHWAY,ARBY'S
95.5402521531,36778,597,S 4TH STREET,OAK ROOM / SEELBACH HILTON
95.5416664948,94489,598,SHEPHERDSVILLE RD.,CASTAWAY LOUNGE
95.5454444955,34687,599,SOUTH PARK RD,SOUTH PARK COUNTRY CLUB
95.5475492886,68713,600,BARDSTOWN ROAD,PENN STATION EAST COAST SUBS
95.5560245014,94496,601,S. 4TH ST.,WEST END BAPTIST CHURCH
95.5569020083,100800,602,S. 4TH STREET,GUY FIERI'S SMOKEHOUSE
95.5612529661,91465,603,BARDSTOWN RD,HIGHLANDS TAP ROOM GRILL
95.5626410119,85038,604,GOOSE CREEK RD,TAJ PALACE
95.5650769148,92445,605,W MAIN ST SUITE 100,DOWN ONE
95.5710060841,48362,606,SIGNATURE DR,FRISCH'S BIG BOY #119
95.5726781886,88197,607,CANE RUN ROAD,ANNIE'S PIZZA
95.5767515399,99744,608,MCHENRY ST.,FINN'S SOUTHERN KITCHEN
95.5813324504,65319,609,ARTHUR STREET,DAYS INN
95.581666076,34257,610,SHELBYVILLE ROAD,SCOTTY'S
95.5826608936,99743,611,BARDSTOWN RD.,SOMEWHERE LOUISVILLE
95.5865268481,34973,612,HURSTBOURNE PARKWAY,OLIVE GARDEN ITALIAN #1327
95.5926980703,85861,613,ZORN AVENUE,EL NOPAL
95.5992637785,57936,614,BARDSTOWN ROAD,TONY BOOM BOZZ
95.5993447341,97783,615,"SHELBYVILLE ROAD, SUITE 101",YANG KEE NOODLE
95.6010671927,33403,616,MUD LANE,BLUE LICK OPTIMIST
95.6027908782,36391,617,UPPER RIVER ROAD,AMERICAN TURNERS
95.6031579296,33438,618,BARDSTOWN RD,LILLY'S RESTAURANT
95.6050408078,44198,619,BARDSTOWN ROAD,STEVENS & STEVENS FOOD SHOP
95.6059703173,34222,620,BARDSTOWN RD,BUCKHEAD MOUNTAIN GRILL
95.6084197788,85763,621,S. HURSTBOURNE PARKWAY,IHOP
95.6084197788,96747,622,S. HURSTBOURNE PKWY.,BOOMBOZZ CRAFT PIZZA & TAP HOUSE
95.6215660474,72909,623,WESTPORT ROAD,CHICK-FIL-A
95.6224710989,92093,624,S HURSTBOURNE PKWY,CATTLEMAN'S ROADHOUSE
95.6253490106,67341,625,S. 3RD STREET,INDI'S RESTAURANT
95.6302008835,71826,626,S. 4TH STREET,TGI FRIDAY'S
95.6331678604,94199,627,"N. HURSTBOURNE PKWY, SUITE 100",PAPA MURPHY'S
95.6389192208,34720,628,TAYLOR BLVD,WYANDOTTE TAVERN
95.6391986884,89940,629,TAYLORSVILLE RD,EL NOPAL INC
95.6402263938,70155,630,S. 3RD STREET-SUITE 102,HONG KONG FAST FOOD
95.6434809255,83179,631,BEULAH CHURCH ROAD,PUERTO VALLARTA SUITE # 109
95.6540281955,100724,632,PHILLIPS LN.,J. GUMBOS/AMAZING CHICKEN EH3
95.6575769744,63553,633,LAGRANGE ROAD,MCDONALD'S
95.6589194225,43435,634,S. PRESTON ST.,VOA MID-STATES
95.6601389293,64337,635,SHELBYVILLE ROAD,MAKI OF JAPAN
95.6611368489,68656,636,HURSTBOURNE GEM LANE,LONGHORN STEAKHOUSE
95.6617882808,69764,637,PRESTON HIGHWAY,EL NOPAL
95.6656765528,99162,638,DIXIE HWY,RALLY'S
95.6724673114,34866,639,S. 5TH STREET,CRAVINGS
95.6735082768,96124,640,NORTON COMMONS BLVD,TEA STATION CHINESE BISTRO
95.6770973471,33659,641,BARDSTOWN RD,HOMEMADE ICE CREAM
95.6787294261,97835,642,SHELBYVILLE RD SUITE 105,TAZIKI'S MEDITERRANEAN CAFE
95.6862234436,99273,643,PRESTON HWY,RALLY'S
95.6866770848,94205,644,S. 4TH ST.,EL MOLCAJETE
95.6883906874,88154,645,SHELBYVILLE ROAD,LIU'S GARDEN
95.6899580996,45373,646,HIKES LANE,SUBWAY - 10519
95.6899608425,40912,647,WATTERSON TRAIL,EL NOPAL MEXICAN RESTAURANT
95.6963494183,34835,648,N. 4TH AVE.,AL J'S/THELMA'S DELI (THE GALT HOUSE)
95.6980948009,68285,649,SUMMIT PLAZA DRIVE,STONEY RIVER LEGENDARY STEAKS
95.6992211063,32815,650,FEGENBUSH LANE,HITCHING POST INN
95.7007723564,46733,651,E. JEFFERSON STREET,JEFFERSON ST. BAPTIST CENTER
95.709998719,34727,652,TAYLORSVILLE ROAD,AIR DEVILS INN
95.71171261,40824,653,KENTUCKY MILLS DRIVE,ARBY'S
95.7135964752,71263,654,S. 5TH STREET,CHEER KING STAR
95.7136432024,62284,655,BLANKENBAKER PARKWAY,PENN STATION #5
95.7161711715,33858,656,BARDSTOWN RD,TACO BELL/PIZZA HUT EXPRESS #2511
95.7169660754,34491,657,ABRAHAM FLEXNOR WAY,WALL STREET DELI
95.7185417839,56897,658,GREENWOOD ROAD,MCDONALD'S
95.7242959821,34295,659,BARDSTOWN RD,FIESTA MEXICAN #3
95.734932182,91664,660,SHELBYVILLE RD,TIN ROOF
95.7351737904,47419,661,LANDMARK DRIVE,LAKE FOREST COUNTRY CLUB
95.7361490965,32611,662,DIXIE HWY,KFC Y052-020
95.7373907162,92342,663,W. MAIN STREET,MILKWOOD
95.7399691082,70722,664,W. WOODLAWN AVENUE,PENN STATION
95.740299948,34857,665,NORTHWESTERN PKWY,SHAWNEE GOLF COURSE
95.7447997475,94615,666,E MARKET ST  #110,WILD RITA'S
95.7467547447,35204,667,BROWNSBORO ROAD,DOMINO'S PIZZA #1423
95.7470094843,36906,668,SOUTH CLAY STREET,SHIRLEY MAE'S CAFE
95.747645094,79324,669,BRENT STREET,CAFE
95.7513255744,66618,670,W MUHAMMAD ALI BLVD,CENTRAL HIGH SCHOOL FOOTBALL CONCESSIONS
95.7527655634,93996,671,PRESTON HWY.,BARRY'S CHEESESTEAKS
95.7570637365,99661,672,STANDIFORD PLAZA DRIVE,WE'RE ROLLING PRETZEL CO.
95.7571237167,35203,673,CANE RUN ROAD,INDI'S RESTAURANT
95.7581177546,88055,674,U.S. HWY. 42,DAIRY QUEEN
95.7587266579,88448,675,BRECKENRIDGE LANE,MCALLISTER'S DELI
95.7604775433,58847,676,DIXIE HIGHWAY,PIZZA HUT #013429
95.7657680591,71031,677,LIME KILN LN,MCALISTER'S DELI # 1135
95.7666144662,33201,678,BARDSTOWN ROAD,ZA'S PIZZA & PUB
95.7673245889,58859,679,DIXIE HIGHWAY,VALLEY HIGH CONCESSION
95.7689972056,85172,680,SHELBYVILLE ROAD SUITE 113,HOME RUN BURGERS #3
95.7729684952,34201,681,BARDSTOWN RD,BRISTOL BAR & GRILLE
95.7806807955,34092,682,BARDSTOWN ROAD,CUMBERLAND BREWS
95.7825788803,86626,683,S. 4TH STREET,ADDIS BAR & GRILL
95.7840032001,89368,684,E. MAIN STREET,AGAINST THE GRAIN
95.7852857589,35200,685,CANE RUN ROAD,WENDY'S #170283
95.7878762582,81119,686,E. BROADWAY,LONG JOHN SILVERS #15
95.7894409655,82543,687,BARDSTOWN ROAD,MCDONALD'S
95.7930834742,77405,688,S. HURSTBOURNE PARKWAY,MIMI'S CAFE
95.7930916375,55272,689,NEW BLANKENBAKER LN,BURGER KING #544
95.7981032575,57170,690,BROWNSBORO ROAD,888 GREAT WALL
95.7984924409,72123,691,ROBIN ROAD,AUDUBON COUNTRY CLUB POOL SNACK BAR
95.8000643377,91980,692,DIXIE HWY,SUBWAY
95.8065907744,87358,693,TANGELO DR.  CONCESSION,ST BERNARD GYMNASIUM
95.8127576366,91739,694,FRANKFORT AVE,CASPIAN GRILL
95.8139298171,71450,695,BARDSTOWN ROAD,ASIATIQUE RESTAURANT
95.8218108915,99128,696,S. 4TH ST,HAPPY DRAGON CAFE
95.8229609503,88266,697,RIVER ROAD,CAST IRON STEAK HOUSE
95.8256485242,33054,698,W MUHAMMAD ALI BLVD,PENDENNIS CLUB
95.8267050486,91695,699,LEXINGTON RD,ZOES KITCHEN
95.828245302,50192,700,S. HURSTBOURNE LANE,BUCA DI BEPPO
95.8309091895,45260,701,WHITTINGTON PARKWAY,Z'S OYSTER BAR & STEAKHOUSE
95.8348437868,72902,702,CHAMPION FARMS DRIVE,PANERA BREAD #904
95.8452505817,91646,703,OUTER LOOP,NEW VIEW BAR AND GRILL
95.8475697767,100781,704,S. 3RD STREET,SUBWAY
95.8475697767,100914,705,SUMMIT PLAZA DR,BLAZE PIZZA #1179
95.8475697767,101598,706,STANLEY GAULT PKWY,EASTPOINT STATION CAFE
95.8518627543,33492,707,7TH ST RD,PIZZA HUT #013419
95.8536501233,90002,708,OECHSLI AVE,CHARIM
95.8546497543,33062,709,GREENWOOD ROAD,GREENWOOD BINGO
95.8575050166,34471,710,ROGER E SCHUPP ST,AERO CLUB
95.8602757886,95358,711,MURPHY LN. STE #B,FUN FOOD KITCHEN & DELI
95.8652759076,32877,712,BARDSTOWN ROAD,ALA CART CAFE
95.8679815161,82496,713,DIXIE HIGHWAY,CHRISTI'S CAFE
95.8695047133,92039,714,U.S. HWY 42,HOMEMADE ICE CREAM & PIE KITCHEN
95.8720262075,34372,715,PRESTON HWY,BEARNO'S LITTLE SICILY
95.873792738,79560,716,HOLIDAY MANOR SUITE 1,SHIRAZ MEDITERRANEAN GRILL
95.8774430212,57089,717,E. MARKET STREET,P.T.'S SHOW CLUB
95.8775469282,94057,718,LAGRANGE RD,CHINA ONE
95.8798088362,33917,719,U.S. HIGHWAY 42,ARBY'S #1400
95.8800723913,65089,720,PRESTON HIGHWAY,POPEYE'S
95.8803138275,86627,721,S. FLOYD STREET,PNC CLUB KITCHEN
95.8821216969,33814,722,NEWBURG ROAD,UNIVERSITY DINING HALL
95.8853264514,85393,723,SHELBYVILLE ROAD,SENOR IGUANAS
95.8854990392,81979,724,S. 2ND STREET,SENOR IGUANAS
95.886809805,52528,725,N. 4TH ST,GALT HOUSE / BANQUET KITCHEN
95.8899471512,66465,726,FISCHER PARK DRIVE,JERSEY MIKE'S SUBS #2
95.8938601281,34135,727,DEERING ROAD,VALLEY DAIRY FREEZE INC.
95.8948880978,88858,728,S. 7TH STREET,FANTASY ISLAND
95.8984877156,71813,729,S. 4TH STREET,HARD ROCK CAFE
95.9052671224,97209,730,LANDIS RIDGE DR.,BILLY GOAT TAVERN KY AKA THE GOAT
95.9055177661,34845,731,NEW CUT RD,KFC
95.9068644273,90758,732,S 4TH ST,PRINCE HOOKAH LOUNGE OF LOUISVILLE
95.9074378434,83730,733,WESTPORT ROAD,CHINA CAFE
95.9127019321,32579,734,DIXIE HWY,BONNIE & CLYDE'S PIZZA
95.9131684712,82712,735,SHELBYVILLE RD,CHICK-FIL-A
95.9131980751,100446,736,GOSS AVENUE,GOSS AVENUE PUB
95.9168471956,91696,737,FACTORY LN,STATE DONUTS
95.9178245802,33317,738,ORMSBY LANE,LYNDON ELKS LODGE #2056
95.9206931743,85043,739,SHELBYVILLE ROAD,SUBWAY
95.9292443416,32827,740,FLAT ROCK ROAD,LONG RUN GOLF CLUB
95.930585436,95153,741,PHILLIPS LN.,KY KINGDOM SWAMPWATER JACK'S
95.9310768521,54796,742,SHELBYVILLE ROAD,CHEDDAR BOX CAFE
95.9339871698,69470,743,SHELBYVILLE ROAD,JERSEY MIKE'S SUBS
95.9404105206,79322,744,W JEFFERSON ST,JACKSON'S FOOD SERVICE
95.9480411136,87355,745,W. MARKET STREET,SAFFRON'S
95.9485199126,81894,746,RUCKRIEGEL PARKWAY,MCDONALD'S
95.9493028632,55811,747,FRANKFORT AVENUE,ZEN GARDEN
95.9525368427,94418,748,ULRICH AVE,HOLLY'S POUR HOUSE
